"date","month","week","word","target","n","type","bing_lexicon","afinn_lexicon"
2015-07-28,2015-07-01,2015-07-26,"action","barack obama",1,"unigram",NA,NA
2015-07-28,2015-07-01,2015-07-26,"dangerous","iran deal",1,"unigram","negative",NA
2015-07-28,2015-07-01,2015-07-26,"dumbest","iran deal",1,"unigram",NA,NA
2015-07-28,2015-07-01,2015-07-26,"incompetent","barack obama",1,"unigram","negative",-2
2015-07-28,2015-07-01,2015-07-26,"leader","barack obama",1,"unigram",NA,NA
2015-07-28,2015-07-01,2015-07-26,"misjudgments","iran deal",1,"unigram",NA,NA
2015-07-28,2015-07-01,2015-07-26,"talk","barack obama",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"beat","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"beating","elizabeth beck",1,"unigram",NA,-1
2015-07-29,2015-07-01,2015-07-26,"beck","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"beck","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"book","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"breast","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"dep","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"dope","harry hurt",1,"unigram","negative",NA
2015-07-29,2015-07-01,2015-07-26,"dummy","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"easy","elizabeth beck",1,"unigram","positive",1
2015-07-29,2015-07-01,2015-07-26,"elizabeth","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"elizabeth","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"failed","elizabeth beck",1,"unigram","negative",-2
2015-07-29,2015-07-01,2015-07-26,"failed","harry hurt",3,"unigram","negative",-2
2015-07-29,2015-07-01,2015-07-26,"failing","daily beast",1,"unigram","negative",-2
2015-07-29,2015-07-01,2015-07-26,"front","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"harry","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"harry","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"hurt","elizabeth beck",1,"unigram","negative",-2
2015-07-29,2015-07-01,2015-07-26,"hurt","harry hurt",1,"unigram","negative",-2
2015-07-29,2015-07-01,2015-07-26,"job","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"lawyer","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"lawyer","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"lies","the media",1,"unigram","negative",NA
2015-07-29,2015-07-01,2015-07-26,"losing","daily beast",1,"unigram","negative",-3
2015-07-29,2015-07-01,2015-07-26,"loved","elizabeth beck",1,"unigram","positive",3
2015-07-29,2015-07-01,2015-07-26,"money","daily beast",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"outrage","bias free language guide",1,"unigram","negative",-3
2015-07-29,2015-07-01,2015-07-26,"people","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"people","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"pump","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"talk","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"talk","harry hurt",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"terrible","elizabeth beck",1,"unigram","negative",-3
2015-07-29,2015-07-01,2015-07-26,"writer","elizabeth beck",1,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"writer","harry hurt",2,"unigram",NA,NA
2015-07-29,2015-07-01,2015-07-26,"wrote","harry hurt",1,"unigram",NA,NA
2015-07-30,2015-07-01,2015-07-26,"consistently","carl cameron",1,"unigram","positive",NA
2015-07-30,2015-07-01,2015-07-26,"failing","politicians",1,"unigram","negative",-2
2015-07-30,2015-07-01,2015-07-26,"fumbles","carl cameron",1,"unigram",NA,NA
2015-07-30,2015-07-01,2015-07-26,"hates","carl cameron",1,"unigram","negative",-3
2015-07-30,2015-07-01,2015-07-26,"misrepresents","carl cameron",1,"unigram",NA,NA
2015-07-30,2015-07-01,2015-07-26,"poll","carl cameron",1,"unigram",NA,NA
2015-07-30,2015-07-01,2015-07-26,"results","carl cameron",1,"unigram",NA,NA
2015-07-30,2015-07-01,2015-07-26,"wrong","carl cameron",1,"unigram","negative",-2
2015-07-31,2015-07-01,2015-07-26,"lies","dan henninger",1,"unigram","negative",NA
2015-08-02,2015-08-01,2015-08-02,"beg","republican candidates",1,"unigram","negative",NA
2015-08-02,2015-08-01,2015-08-02,"brothers","republican candidates",1,"unigram",NA,NA
2015-08-02,2015-08-01,2015-08-02,"koch","republican candidates",1,"unigram",NA,NA
2015-08-02,2015-08-01,2015-08-02,"money","republican candidates",1,"unigram",NA,NA
2015-08-02,2015-08-01,2015-08-02,"puppets","republican candidates",1,"unigram","negative",NA
2015-08-03,2015-08-01,2015-08-02,"false","the new york times",1,"unigram","negative",NA
2015-08-03,2015-08-01,2015-08-02,"fell","jeb bush",1,"unigram","negative",NA
2015-08-03,2015-08-01,2015-08-02,"miserable","jeb bush",1,"unigram","negative",-3
2015-08-03,2015-08-01,2015-08-02,"nytimes","the new york times",1,"unigram",NA,NA
2015-08-03,2015-08-01,2015-08-02,"story","the new york times",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"ashamed","fox news",1,"unigram","negative",-2
2015-08-07,2015-08-01,2015-08-02,"bombed","megyn kelly",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"class","frank luntz",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"clown","charles krauthammer",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"clown","frank luntz",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"dopey","charles krauthammer",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"dumb","frank luntz",1,"unigram","negative",-3
2015-08-07,2015-08-01,2015-08-02,"fired","charles krauthammer",1,"unigram",NA,-2
2015-08-07,2015-08-01,2015-08-02,"low","frank luntz",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"panel","frank luntz",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"professional","fox news",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"professional","megyn kelly",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"slob","frank luntz",1,"unigram",NA,NA
2015-08-07,2015-08-01,2015-08-02,"tonight","megyn kelly",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"consistantly","fox news",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"energy","politically correct fools",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"fighting","fox news",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"fox","fox news",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"news","fox news",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"nonsense","politically correct fools",1,"unigram","negative",-2
2015-08-08,2015-08-01,2015-08-02,"stop","politically correct fools",1,"unigram",NA,-1
2015-08-08,2015-08-01,2015-08-02,"time","politically correct fools",1,"unigram",NA,NA
2015-08-08,2015-08-01,2015-08-02,"trump","fox news",1,"unigram","positive",NA
2015-08-08,2015-08-01,2015-08-02,"wasting","politically correct fools",1,"unigram","negative",-2
2015-08-08,2015-08-01,2015-08-02,"win","fox news",1,"unigram","positive",4
2015-08-09,2015-08-01,2015-08-09,"buffoon","erick erickson",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"carly","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"chance","carly fiorina",1,"unigram",NA,2
2015-08-09,2015-08-01,2015-08-09,"crowds","red state",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"develop","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"fiorina","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"fox","fox news",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"headache","carly fiorina",1,"unigram","negative",NA
2015-08-09,2015-08-01,2015-08-09,"listen","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"major","erick erickson",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"massive","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"minutes","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"networks","fox news",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"news","fox news",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"sleaze","erick erickson",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"straight","carly fiorina",1,"unigram",NA,1
2015-08-09,2015-08-01,2015-08-09,"ten","carly fiorina",1,"unigram",NA,NA
2015-08-09,2015-08-01,2015-08-09,"treat","fox news",1,"unigram",NA,NA
2015-08-10,2015-08-01,2015-08-09,"bushes","george h w bush",1,"unigram",NA,NA
2015-08-10,2015-08-01,2015-08-09,"bushes","george w bush",1,"unigram",NA,NA
2015-08-10,2015-08-01,2015-08-09,"bushes","jeb bush",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"advantage","rand paul",1,"unigram","positive",2
2015-08-11,2015-08-01,2015-08-09,"allowed","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"brain","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"brat","rand paul",1,"unigram","negative",NA
2015-08-11,2015-08-01,2015-08-09,"catastrophe","iran deal",1,"unigram","negative",-3
2015-08-11,2015-08-01,2015-08-09,"crime","illegal immigration",1,"unigram","negative",-3
2015-08-11,2015-08-01,2015-08-09,"destruction","iran deal",1,"unigram","negative",-3
2015-08-11,2015-08-01,2015-08-09,"functioning","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"kentucky","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"killing","illegal immigration",1,"unigram","negative",-3
2015-08-11,2015-08-01,2015-08-09,"lead","iran deal",1,"unigram","positive",NA
2015-08-11,2015-08-01,2015-08-09,"machine","illegal immigration",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"partial","iran deal",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"people","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"properly","rand paul",1,"unigram","positive",NA
2015-08-11,2015-08-01,2015-08-09,"randpaul","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"reminds","rand paul",1,"unigram",NA,NA
2015-08-11,2015-08-01,2015-08-09,"spoiled","rand paul",1,"unigram","negative",NA
2015-08-11,2015-08-01,2015-08-09,"weird","rand paul",1,"unigram","negative",-2
2015-08-11,2015-08-01,2015-08-09,"world","iran deal",1,"unigram",NA,NA
2015-08-13,2015-08-01,2015-08-09,"change","associated press",1,"unigram",NA,NA
2015-08-13,2015-08-01,2015-08-09,"change","huffington post",1,"unigram",NA,NA
2015-08-13,2015-08-01,2015-08-09,"fraudulent","associated press",1,"unigram","negative",-4
2015-08-13,2015-08-01,2015-08-09,"fraudulent","huffington post",1,"unigram","negative",-4
2015-08-13,2015-08-01,2015-08-09,"story","associated press",1,"unigram",NA,NA
2015-08-13,2015-08-01,2015-08-09,"story","huffington post",1,"unigram",NA,NA
2015-08-17,2015-08-01,2015-08-16,"incompetent","politicians",1,"unigram","negative",-2
2015-08-17,2015-08-01,2015-08-16,"subjects","george will",1,"unigram",NA,NA
2015-08-17,2015-08-01,2015-08-16,"tired","bad deals",1,"unigram","negative",-2
2015-08-17,2015-08-01,2015-08-16,"tired","politicians",1,"unigram","negative",-2
2015-08-17,2015-08-01,2015-08-16,"wrong","george will",1,"unigram","negative",-2
2015-08-21,2015-08-01,2015-08-16,"bad","world news tonight",1,"unigram","negative",-3
2015-08-21,2015-08-01,2015-08-16,"fraudulent","tom llamas",1,"unigram","negative",-4
2015-08-21,2015-08-01,2015-08-16,"lie","abc politics",1,"unigram","negative",NA
2015-08-21,2015-08-01,2015-08-16,"news","tom llamas",1,"unigram",NA,NA
2015-08-21,2015-08-01,2015-08-16,"report","tom llamas",1,"unigram",NA,NA
2015-08-21,2015-08-01,2015-08-16,"reporting","world news tonight",1,"unigram",NA,NA
2015-08-21,2015-08-01,2015-08-16,"story","tom llamas",1,"unigram",NA,NA
2015-08-21,2015-08-01,2015-08-16,"truthfully","tom llamas",1,"unigram","positive",NA
2015-08-22,2015-08-01,2015-08-16,"bad","jeb bush",1,"unigram","negative",-3
2015-08-22,2015-08-01,2015-08-16,"covers","politico",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"defend","bernie sanders",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"distort","politico",1,"unigram","negative",-2
2015-08-22,2015-08-01,2015-08-16,"health","jeb bush",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"illegal","jeb bush",1,"unigram","negative",-3
2015-08-22,2015-08-01,2015-08-16,"immigration","jeb bush",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"inaccurately","politico",1,"unigram","negative",NA
2015-08-22,2015-08-01,2015-08-16,"issues","jeb bush",1,"unigram","negative",NA
2015-08-22,2015-08-01,2015-08-16,"media","politico",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"microphone","bernie sanders",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"sad","bernie sanders",1,"unigram","negative",-2
2015-08-22,2015-08-01,2015-08-16,"source","politico",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"truth","politico",1,"unigram",NA,NA
2015-08-22,2015-08-01,2015-08-16,"weak","jeb bush",1,"unigram","negative",-2
2015-08-22,2015-08-01,2015-08-16,"women's","jeb bush",1,"unigram",NA,NA
2015-08-25,2015-08-01,2015-08-23,"game","megyn kelly",1,"unigram",NA,NA
2015-08-25,2015-08-01,2015-08-23,"job","george pataki",1,"unigram",NA,NA
2015-08-25,2015-08-01,2015-08-23,"terrible","george pataki",1,"unigram","negative",-3
2015-08-31,2015-08-01,2015-08-30,"major","huma abedin",1,"unigram",NA,NA
2015-08-31,2015-08-01,2015-08-30,"perv","anthony weiner",1,"unigram",NA,NA
2015-08-31,2015-08-01,2015-08-30,"risk","huma abedin",1,"unigram","negative",-2
2015-08-31,2015-08-01,2015-08-30,"security","huma abedin",1,"unigram",NA,NA
2015-08-31,2015-08-01,2015-08-30,"sleazebag","anthony weiner",1,"unigram",NA,NA
2015-09-01,2015-09-01,2015-08-30,"campaign","jeb bush",1,"unigram",NA,NA
2015-09-01,2015-09-01,2015-08-30,"failing","jeb bush",1,"unigram","negative",-2
2015-09-02,2015-09-01,2015-08-30,"430","karl rove",1,"unigram",NA,NA
2015-09-02,2015-09-01,2015-08-30,"dope","karl rove",1,"unigram","negative",NA
2015-09-02,2015-09-01,2015-08-30,"dopey","karl rove",1,"unigram",NA,NA
2015-09-02,2015-09-01,2015-08-30,"lost","karl rove",1,"unigram","negative",-3
2015-09-02,2015-09-01,2015-08-30,"million","karl rove",1,"unigram",NA,NA
2015-09-02,2015-09-01,2015-08-30,"races","karl rove",1,"unigram",NA,NA
2015-09-02,2015-09-01,2015-08-30,"spent","karl rove",1,"unigram",NA,NA
2015-09-02,2015-09-01,2015-08-30,"terrible","iran deal",1,"unigram","negative",-3
2015-09-03,2015-09-01,2015-08-30,"incompetent","iran deal",1,"unigram","negative",-2
2015-09-05,2015-09-01,2015-08-30,"100","hillary clinton",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"100","jeb bush",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"3rd","hugh hewitt",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"angry","meghan mccain",1,"unigram","negative",-3
2015-09-05,2015-09-01,2015-08-30,"controlled","hillary clinton",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"controlled","jeb bush",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"gotcha","hugh hewitt",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"guy","hugh hewitt",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"low","hugh hewitt",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"obnoxious","meghan mccain",1,"unigram","negative",-3
2015-09-05,2015-09-01,2015-08-30,"rate","hugh hewitt",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"ratings","hugh hewitt",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"read","hillary clinton",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"speeches","hillary clinton",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"t.v","meghan mccain",1,"unigram",NA,NA
2015-09-05,2015-09-01,2015-08-30,"terrible","meghan mccain",1,"unigram","negative",-3
2015-09-06,2015-09-01,2015-09-06,"horrible","iran deal",1,"unigram","negative",-3
2015-09-06,2015-09-01,2015-09-06,"hypocrites","club for growth",1,"unigram","negative",NA
2015-09-06,2015-09-01,2015-09-06,"incompetent","iran deal",1,"unigram","negative",-2
2015-09-06,2015-09-01,2015-09-06,"phony","club for growth",1,"unigram","negative",NA
2015-09-06,2015-09-01,2015-09-06,"total","club for growth",1,"unigram",NA,NA
2015-09-07,2015-09-01,2015-09-06,"incompetent","iran deal",1,"unigram","negative",-2
2015-09-07,2015-09-01,2015-09-06,"insane","iran deal",1,"unigram","negative",-2
2015-09-08,2015-09-01,2015-09-06,"beat","karl rove",1,"unigram",NA,NA
2015-09-08,2015-09-01,2015-09-06,"collapse","jeb bush",1,"unigram","negative",-2
2015-09-08,2015-09-01,2015-09-06,"easy","karl rove",1,"unigram","positive",1
2015-09-08,2015-09-01,2015-09-06,"florida","jeb bush",1,"unigram",NA,NA
2015-09-08,2015-09-01,2015-09-06,"helped","jeb bush",1,"unigram","positive",NA
2015-09-08,2015-09-01,2015-09-06,"lead","jeb bush",1,"unigram","positive",NA
2015-09-08,2015-09-01,2015-09-06,"policies","jeb bush",1,"unigram",NA,NA
2015-09-08,2015-09-01,2015-09-06,"stupid","iran deal",1,"unigram","negative",-2
2015-09-08,2015-09-01,2015-09-06,"total","jeb bush",1,"unigram",NA,NA
2015-09-09,2015-09-01,2015-09-06,"horribly","iran deal",1,"unigram",NA,NA
2015-09-09,2015-09-01,2015-09-06,"negotiated","iran deal",1,"unigram",NA,NA
2015-09-09,2015-09-01,2015-09-06,"sad","iran deal",1,"unigram","negative",-2
2015-09-10,2015-09-01,2015-09-06,"horrendous","iran deal",1,"unigram","negative",-3
2015-09-10,2015-09-01,2015-09-06,"horrible","iran deal",1,"unigram","negative",-3
2015-09-11,2015-09-01,2015-09-06,"1","bobby jindal",1,"unigram",NA,NA
2015-09-11,2015-09-01,2015-09-06,"lightweight","bobby jindal",1,"unigram",NA,NA
2015-09-11,2015-09-01,2015-09-06,"percent","bobby jindal",1,"unigram",NA,NA
2015-09-11,2015-09-01,2015-09-06,"polls","bobby jindal",1,"unigram",NA,NA
2015-09-11,2015-09-01,2015-09-06,"registered","bobby jindal",1,"unigram",NA,NA
2015-09-12,2015-09-01,2015-09-06,"gene","rand paul",1,"unigram",NA,NA
2015-09-12,2015-09-01,2015-09-06,"lightweight","rand paul",1,"unigram",NA,NA
2015-09-13,2015-09-01,2015-09-13,"job","george pataki",1,"unigram",NA,NA
2015-09-13,2015-09-01,2015-09-13,"polls","george pataki",1,"unigram",NA,NA
2015-09-13,2015-09-01,2015-09-13,"registers","george pataki",1,"unigram",NA,NA
2015-09-13,2015-09-01,2015-09-13,"terrible","george pataki",1,"unigram","negative",-3
2015-09-15,2015-09-01,2015-09-13,"advertising","club for growth",1,"unigram",NA,NA
2015-09-15,2015-09-01,2015-09-13,"falsely","club for growth",1,"unigram","negative",NA
2015-09-15,2015-09-01,2015-09-13,"phony","club for growth",1,"unigram","negative",NA
2015-09-15,2015-09-01,2015-09-13,"respected","club for growth",1,"unigram",NA,2
2015-09-19,2015-09-01,2015-09-13,"horrible","barack obama",1,"unigram","negative",-3
2015-09-21,2015-09-01,2015-09-20,"business","carly fiorina",1,"unigram",NA,NA
2015-09-21,2015-09-01,2015-09-20,"confused","jeb bush",1,"unigram","negative",-2
2015-09-21,2015-09-01,2015-09-20,"dishonest","the media",1,"unigram","negative",-2
2015-09-21,2015-09-01,2015-09-20,"forty","jeb bush",1,"unigram",NA,NA
2015-09-21,2015-09-01,2015-09-20,"horrible","carly fiorina",1,"unigram","negative",-3
2015-09-21,2015-09-01,2015-09-20,"job","carly fiorina",1,"unigram",NA,NA
2015-09-21,2015-09-01,2015-09-20,"sad","the media",1,"unigram","negative",-2
2015-09-21,2015-09-01,2015-09-20,"terrible","carly fiorina",1,"unigram","negative",-3
2015-09-21,2015-09-01,2015-09-20,"totally","the media",1,"unigram",NA,NA
2015-09-22,2015-09-01,2015-09-20,"boring","oreilly factor",1,"unigram","negative",-3
2015-09-22,2015-09-01,2015-09-20,"change","oreilly factor",1,"unigram",NA,NA
2015-09-22,2015-09-01,2015-09-20,"clue","rich lowry",1,"unigram",NA,NA
2015-09-22,2015-09-01,2015-09-20,"dumbest","rich lowry",1,"unigram",NA,NA
2015-09-22,2015-09-01,2015-09-20,"heads","oreilly factor",1,"unigram",NA,NA
2015-09-22,2015-09-01,2015-09-20,"heads","rich lowry",1,"unigram",NA,NA
2015-09-22,2015-09-01,2015-09-20,"knowledgeable","oreilly factor",1,"unigram","positive",NA
